% Model,FULLCELL_NFM_charge_1C_radius_low.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 24 2026, 15:34"
% Dimension,3
% Nodes,27383
% Expressions,1
% Description,"因变量 cPos, 因变量 cNeg"
% Length unit,m
% X,Y,Z,solid.mises (Pa) @ t=953.33
2.0412401201673787E-6,6.036659776780339E-6,0,NaN
2.0412401201673787E-6,6.036659776780339E-6,0,NaN
1.8666000000000003E-6,6.517252960028249E-6,5.240800437022248E-7,NaN
1.542269310695951E-6,7.073582120130464E-6,5.060856048553E-7,NaN
1.4237442754610451E-6,6.907805455506046E-6,9.282550853383801E-7,NaN
1.3476875955707524E-6,6.302312404429248E-6,5.240800437018016E-7,NaN
1.8666000000000003E-6,6.517252960028249E-6,5.240800437022248E-7,NaN
1.8666000000000003E-6,6.517252960028249E-6,5.240800437022248E-7,NaN
1.71266935257473E-6,6.800631414331841E-6,0,NaN
1.3476875955707524E-6,6.302312404429248E-6,5.240800437018016E-7,NaN
1.542269310695951E-6,7.073582120130464E-6,5.060856048553E-7,NaN
1.3476875955707524E-6,6.302312404429248E-6,5.240800437018016E-7,NaN
1.3684507784342082E-6,6.250589371290587E-6,0,NaN
1.71266935257473E-6,6.800631414331841E-6,0,NaN
1.8666000000000003E-6,6.517252960028249E-6,5.240800437022248E-7,NaN
9.434730393321761E-7,6.749037846781542E-6,1.12075808420866E-6,NaN
1.4237442754610451E-6,6.907805455506046E-6,9.282550853383801E-7,NaN
8.261524633644733E-7,6.881628144322785E-6,0,NaN
7.437088393194504E-7,7.650000000000001E-6,7.987649784821398E-7,NaN
1.4237442754610451E-6,6.907805455506046E-6,9.282550853383801E-7,NaN
1.3476875955707524E-6,6.302312404429248E-6,5.240800437018016E-7,NaN
9.434730393321761E-7,6.749037846781542E-6,1.12075808420866E-6,NaN
8.261524633644733E-7,6.881628144322785E-6,0,NaN
1.542269310695951E-6,7.073582120130464E-6,5.060856048553E-7,NaN
1.4237442754610451E-6,6.907805455506046E-6,9.282550853383801E-7,NaN
8.261524633644733E-7,6.881628144322785E-6,0,NaN
1.3476875955707524E-6,6.302312404429248E-6,5.240800437018016E-7,NaN
1.4426867226356678E-6,6.162811125099674E-6,3.8587347673619164E-6,NaN
1.8666000000000003E-6,5.7833999999999995E-6,3.396600000000001E-6,NaN
1.8666000000000003E-6,6.5989341633133446E-6,3.1611284965842996E-6,NaN
2.231527036238158E-6,6.4002201166735E-6,4.02408140093891E-6,NaN
1.8666000000000003E-6,6.5989341633133446E-6,3.1611284965842996E-6,NaN
1.8666000000000003E-6,5.7833999999999995E-6,3.396600000000001E-6,NaN
2.231527036238158E-6,6.4002201166735E-6,4.02408140093891E-6,NaN
2.231527036238158E-6,6.4002201166735E-6,4.02408140093891E-6,NaN
1.8666000000000003E-6,5.7833999999999995E-6,3.396600000000001E-6,NaN
1.289930262831968E-6,6.360069737168033E-6,3.1611284965844165E-6,NaN
1.8666000000000003E-6,6.5989341633133446E-6,3.1611284965842996E-6,NaN
1.4426867226356678E-6,6.162811125099674E-6,3.8587347673619164E-6,NaN
1.8666000000000003E-6,5.7833999999999995E-6,3.396600000000001E-6,NaN
